path;rouge2;rougel;bertscore
intermediate/ami/sample_3_3617.txt;0.1162079510703364;0.21276595744680848;0.2800368070602417
intermediate/ami/sample_4_3683.txt;0.15315315315315317;0.24107142857142858;0.24085646867752075
